date,o3_avg,o3_max,o3_min,pm10_avg,pm10_max,pm10_min,pm25_avg,pm25_max,pm25_min,uvi_avg,uvi_max,uvi_min,city,station_latitude,station_longitude,dominant_pollutant,current_overall_aqi,hour,day,month,day_of_week,is_weekend,aqi_lag_1,aqi_change_rate,aqi_rolling_mean_3,aqi_target,ingested_at
2026-06-24,32.0,32.0,32.0,85.7,85.7,85.7,54.1,54.1,54.1,,,,lahore,31.5204,74.3587,pm25,122,0,24,6,2,0,55.3,-2.169981916817352,55.100000000000016,53.6,2026-07-19 17:41:27.344846+00:00
2026-06-24,33.0,33.0,33.0,85.2,85.2,85.2,53.6,53.6,53.6,,,,lahore,31.5204,74.3587,pm25,123,1,24,6,2,0,54.1,-0.9242144177449167,54.33333333333335,53.3,2026-07-19 17:41:27.344846+00:00
2026-06-24,32.0,32.0,32.0,85.2,85.2,85.2,53.3,53.3,53.3,,,,lahore,31.5204,74.3587,pm25,124,2,24,6,2,0,53.6,-0.5597014925373214,53.666666666666686,53.9,2026-07-19 17:41:27.344846+00:00
2026-06-24,25.0,25.0,25.0,88.2,88.2,88.2,53.9,53.9,53.9,,,,lahore,31.5204,74.3587,pm25,124,3,24,6,2,0,53.3,1.1257035647279579,53.600000000000016,56.0,2026-07-19 17:41:27.344846+00:00
2026-06-24,17.0,17.0,17.0,92.7,92.7,92.7,56.0,56.0,56.0,,,,lahore,31.5204,74.3587,pm25,125,4,24,6,2,0,53.9,3.8961038961038987,54.40000000000001,41.8,2026-07-19 17:41:27.344846+00:00
2026-06-24,48.0,48.0,48.0,63.6,63.6,63.6,41.8,41.8,41.8,,,,lahore,31.5204,74.3587,pm25,125,5,24,6,2,0,56.0,-25.35714285714286,50.566666666666684,41.2,2026-07-19 17:41:27.344846+00:00
2026-06-24,57.0,57.0,57.0,58.4,58.4,58.4,41.2,41.2,41.2,,,,lahore,31.5204,74.3587,pm25,122,6,24,6,2,0,41.8,-1.4354066985645797,46.33333333333334,43.1,2026-07-19 17:41:27.344846+00:00
2026-06-24,72.0,72.0,72.0,65.9,65.9,65.9,43.1,43.1,43.1,,,,lahore,31.5204,74.3587,pm25,118,7,24,6,2,0,41.2,4.61165048543689,42.033333333333346,44.8,2026-07-19 17:41:27.344846+00:00
2026-06-24,93.0,93.0,93.0,80.8,80.8,80.8,44.8,44.8,44.8,,,,lahore,31.5204,74.3587,pm25,117,8,24,6,2,0,43.1,3.94431554524361,43.03333333333334,46.8,2026-07-19 17:41:27.344846+00:00
2026-06-24,127.0,127.0,127.0,92.0,92.0,92.0,46.8,46.8,46.8,,,,lahore,31.5204,74.3587,pm25,117,9,24,6,2,0,44.8,4.464285714285714,44.90000000000001,50.2,2026-07-19 17:41:27.344846+00:00
2026-06-24,168.0,168.0,168.0,105.2,105.2,105.2,50.2,50.2,50.2,,,,lahore,31.5204,74.3587,pm25,118,10,24,6,2,0,46.8,7.264957264957278,47.26666666666668,51.9,2026-07-19 17:41:27.344846+00:00
2026-06-24,199.0,199.0,199.0,114.6,114.6,114.6,51.9,51.9,51.9,,,,lahore,31.5204,74.3587,pm25,121,11,24,6,2,0,50.2,3.386454183266924,49.63333333333335,50.3,2026-07-19 17:41:27.344846+00:00
2026-06-24,211.0,211.0,211.0,113.9,113.9,113.9,50.3,50.3,50.3,,,,lahore,31.5204,74.3587,pm25,123,12,24,6,2,0,51.9,-3.0828516377649353,50.80000000000001,46.8,2026-07-19 17:41:27.344846+00:00
2026-06-24,212.0,212.0,212.0,105.5,105.5,105.5,46.8,46.8,46.8,,,,lahore,31.5204,74.3587,pm25,125,13,24,6,2,0,50.3,-6.958250497017893,49.66666666666668,43.3,2026-07-19 17:41:27.344846+00:00
2026-06-24,211.0,211.0,211.0,96.4,96.4,96.4,43.3,43.3,43.3,,,,lahore,31.5204,74.3587,pm25,127,14,24,6,2,0,46.8,-7.478632478632479,46.80000000000001,41.0,2026-07-19 17:41:27.344846+00:00
2026-06-24,211.0,211.0,211.0,90.6,90.6,90.6,41.0,41.0,41.0,,,,lahore,31.5204,74.3587,pm25,142,15,24,6,2,0,43.3,-5.3117782909930655,43.70000000000002,40.2,2026-07-19 17:41:27.344846+00:00
2026-06-24,208.0,208.0,208.0,88.7,88.7,88.7,40.2,40.2,40.2,,,,lahore,31.5204,74.3587,pm25,166,16,24,6,2,0,41.0,-1.951219512195115,41.50000000000001,40.3,2026-07-19 17:41:27.344846+00:00
2026-06-24,196.0,196.0,196.0,88.5,88.5,88.5,40.3,40.3,40.3,,,,lahore,31.5204,74.3587,pm25,184,17,24,6,2,0,40.2,0.2487562189054585,40.50000000000002,42.4,2026-07-19 17:41:27.344846+00:00
2026-06-24,167.0,167.0,167.0,87.3,87.3,87.3,42.4,42.4,42.4,,,,lahore,31.5204,74.3587,pm25,195,18,24,6,2,0,40.3,5.210918114143925,40.96666666666668,46.6,2026-07-19 17:41:27.344846+00:00
2026-06-24,129.0,129.0,129.0,88.7,88.7,88.7,46.6,46.6,46.6,,,,lahore,31.5204,74.3587,pm25,195,19,24,6,2,0,42.4,9.905660377358497,43.100000000000016,54.1,2026-07-19 17:41:27.344846+00:00
2026-06-24,97.0,97.0,97.0,91.5,91.5,91.5,54.1,54.1,54.1,,,,lahore,31.5204,74.3587,pm25,184,20,24,6,2,0,46.6,16.09442060085837,47.70000000000001,59.5,2026-07-19 17:41:27.344846+00:00
2026-06-24,75.0,75.0,75.0,97.1,97.1,97.1,59.5,59.5,59.5,,,,lahore,31.5204,74.3587,pm25,166,21,24,6,2,0,54.1,9.981515711645098,53.40000000000001,63.1,2026-07-19 17:41:27.344846+00:00
2026-06-24,58.0,58.0,58.0,102.2,102.2,102.2,63.1,63.1,63.1,,,,lahore,31.5204,74.3587,pm25,142,22,24,6,2,0,59.5,6.050420168067229,58.90000000000001,60.5,2026-07-19 17:41:27.344846+00:00
2026-06-24,47.0,47.0,47.0,100.4,100.4,100.4,60.5,60.5,60.5,,,,lahore,31.5204,74.3587,pm25,133,23,24,6,2,0,63.1,-4.120443740095089,61.03333333333335,55.3,2026-07-19 17:41:27.344846+00:00
2026-06-25,43.0,43.0,43.0,95.5,95.5,95.5,55.3,55.3,55.3,,,,lahore,31.5204,74.3587,pm25,134,0,25,6,3,0,60.5,-8.595041322314053,59.63333333333335,52.6,2026-07-19 17:41:27.344846+00:00
2026-06-25,45.0,45.0,45.0,92.0,92.0,92.0,52.6,52.6,52.6,,,,lahore,31.5204,74.3587,pm25,134,1,25,6,3,0,55.3,-4.882459312839052,56.13333333333335,51.9,2026-07-19 17:41:27.344846+00:00
2026-06-25,47.0,47.0,47.0,92.9,92.9,92.9,51.9,51.9,51.9,,,,lahore,31.5204,74.3587,pm25,134,2,25,6,3,0,52.6,-1.3307984790874579,53.26666666666668,52.2,2026-07-19 17:41:27.344846+00:00
2026-06-25,45.0,45.0,45.0,94.1,94.1,94.1,52.2,52.2,52.2,,,,lahore,31.5204,74.3587,pm25,134,3,25,6,3,0,51.9,0.5780346820809331,52.23333333333335,52.0,2026-07-19 17:41:27.344846+00:00
2026-06-25,42.0,42.0,42.0,94.3,94.3,94.3,52.0,52.0,52.0,,,,lahore,31.5204,74.3587,pm25,134,4,25,6,3,0,52.2,-0.38314176245211273,52.03333333333335,53.4,2026-07-19 17:41:27.344846+00:00
2026-06-25,45.0,45.0,45.0,96.9,96.9,96.9,53.4,53.4,53.4,,,,lahore,31.5204,74.3587,pm25,133,5,25,6,3,0,52.0,2.69230769230769,52.53333333333334,54.4,2026-07-19 17:41:27.344846+00:00
2026-06-25,55.0,55.0,55.0,89.6,89.6,89.6,54.4,54.4,54.4,,,,lahore,31.5204,74.3587,pm25,135,6,25,6,3,0,53.4,1.8726591760299627,53.26666666666668,53.7,2026-07-19 17:41:27.344846+00:00
2026-06-25,72.0,72.0,72.0,85.4,85.4,85.4,53.7,53.7,53.7,,,,lahore,31.5204,74.3587,pm25,136,7,25,6,3,0,54.4,-1.286764705882345,53.83333333333335,51.9,2026-07-19 17:41:27.344846+00:00
2026-06-25,94.0,94.0,94.0,93.8,93.8,93.8,51.9,51.9,51.9,,,,lahore,31.5204,74.3587,pm25,137,8,25,6,3,0,53.7,-3.3519553072625774,53.33333333333335,47.7,2026-07-19 17:41:27.344846+00:00
2026-06-25,128.0,128.0,128.0,90.1,90.1,90.1,47.7,47.7,47.7,,,,lahore,31.5204,74.3587,pm25,138,9,25,6,3,0,51.9,-8.09248554913294,51.100000000000016,43.4,2026-07-19 17:41:27.344846+00:00
2026-06-25,169.0,169.0,169.0,81.7,81.7,81.7,43.4,43.4,43.4,,,,lahore,31.5204,74.3587,pm25,138,10,25,6,3,0,47.7,-9.01467505241091,47.666666666666686,41.0,2026-07-19 17:41:27.344846+00:00
2026-06-25,200.0,200.0,200.0,73.8,73.8,73.8,41.0,41.0,41.0,,,,lahore,31.5204,74.3587,pm25,137,11,25,6,3,0,43.4,-5.529953917050688,44.03333333333335,39.8,2026-07-19 17:41:27.344846+00:00
2026-06-25,213.0,213.0,213.0,69.4,69.4,69.4,39.8,39.8,39.8,,,,lahore,31.5204,74.3587,pm25,136,12,25,6,3,0,41.0,-2.9268292682926895,41.40000000000001,39.7,2026-07-19 17:41:27.344846+00:00
2026-06-25,216.0,216.0,216.0,67.8,67.8,67.8,39.7,39.7,39.7,,,,lahore,31.5204,74.3587,pm25,135,13,25,6,3,0,39.8,-0.2512562814070209,40.16666666666668,40.3,2026-07-19 17:41:27.344846+00:00
2026-06-25,217.0,217.0,217.0,67.3,67.3,67.3,40.3,40.3,40.3,,,,lahore,31.5204,74.3587,pm25,134,14,25,6,3,0,39.7,1.511335012594444,39.933333333333344,40.2,2026-07-19 17:41:27.344846+00:00
2026-06-25,220.0,220.0,220.0,65.9,65.9,65.9,40.2,40.2,40.2,,,,lahore,31.5204,74.3587,pm25,145,15,25,6,3,0,40.3,-0.24813895781636308,40.066666666666684,40.5,2026-07-19 17:41:27.344846+00:00
2026-06-25,221.0,221.0,221.0,65.7,65.7,65.7,40.5,40.5,40.5,,,,lahore,31.5204,74.3587,pm25,170,16,25,6,3,0,40.2,0.7462686567164107,40.33333333333334,52.5,2026-07-19 17:41:27.344846+00:00
2026-06-25,163.0,163.0,163.0,125.3,125.3,125.3,52.5,52.5,52.5,,,,lahore,31.5204,74.3587,pm25,190,17,25,6,3,0,40.5,29.629629629629626,44.40000000000001,53.2,2026-07-19 17:41:27.344846+00:00
2026-06-25,134.0,134.0,134.0,125.7,125.7,125.7,53.2,53.2,53.2,,,,lahore,31.5204,74.3587,pm25,196,18,25,6,3,0,52.5,1.3333333333333388,48.73333333333335,57.7,2026-07-19 17:41:27.344846+00:00
2026-06-25,94.0,94.0,94.0,109.9,109.9,109.9,57.7,57.7,57.7,,,,lahore,31.5204,74.3587,pm25,190,19,25,6,3,0,53.2,8.458646616541353,54.466666666666676,66.6,2026-07-19 17:41:27.344846+00:00
2026-06-25,62.0,62.0,62.0,110.1,110.1,110.1,66.6,66.6,66.6,,,,lahore,31.5204,74.3587,pm25,173,20,25,6,3,0,57.7,15.424610051993051,59.16666666666668,69.8,2026-07-19 17:41:27.344846+00:00
2026-06-25,48.0,48.0,48.0,109.9,109.9,109.9,69.8,69.8,69.8,,,,lahore,31.5204,74.3587,pm25,149,21,25,6,3,0,66.6,4.804804804804809,64.7,68.7,2026-07-19 17:41:27.344846+00:00
2026-06-25,43.0,43.0,43.0,103.6,103.6,103.6,68.7,68.7,68.7,,,,lahore,31.5204,74.3587,pm25,140,22,25,6,3,0,69.8,-1.5759312320916825,68.36666666666667,66.6,2026-07-19 17:41:27.344846+00:00
2026-06-25,40.0,40.0,40.0,99.0,99.0,99.0,66.6,66.6,66.6,,,,lahore,31.5204,74.3587,pm25,140,23,25,6,3,0,68.7,-3.0567685589519775,68.36666666666667,62.9,2026-07-19 17:41:27.344846+00:00
2026-06-26,39.0,39.0,39.0,94.5,94.5,94.5,62.9,62.9,62.9,,,,lahore,31.5204,74.3587,pm25,141,0,26,6,4,0,66.6,-5.55555555555555,66.06666666666668,60.3,2026-07-19 17:41:27.344846+00:00
2026-06-26,41.0,41.0,41.0,91.3,91.3,91.3,60.3,60.3,60.3,,,,lahore,31.5204,74.3587,pm25,142,1,26,6,4,0,62.9,-4.133545310015901,63.26666666666667,59.8,2026-07-19 17:41:27.344846+00:00
2026-06-26,41.0,41.0,41.0,89.4,89.4,89.4,59.8,59.8,59.8,,,,lahore,31.5204,74.3587,pm25,143,2,26,6,4,0,60.3,-0.8291873963515755,61.00000000000001,60.1,2026-07-19 17:41:27.344846+00:00
2026-06-26,36.0,36.0,36.0,88.5,88.5,88.5,60.1,60.1,60.1,,,,lahore,31.5204,74.3587,pm25,143,3,26,6,4,0,59.8,0.5016722408026827,60.06666666666667,59.8,2026-07-19 17:41:27.344846+00:00
2026-06-26,29.0,29.0,29.0,86.1,86.1,86.1,59.8,59.8,59.8,,,,lahore,31.5204,74.3587,pm25,144,4,26,6,4,0,60.1,-0.49916805324459945,59.90000000000001,56.6,2026-07-19 17:41:27.344846+00:00
2026-06-26,34.0,34.0,34.0,75.9,75.9,75.9,56.6,56.6,56.6,,,,lahore,31.5204,74.3587,pm25,145,5,26,6,4,0,59.8,-5.351170568561866,58.83333333333334,57.3,2026-07-19 17:41:27.344846+00:00
2026-06-26,50.0,50.0,50.0,75.9,75.9,75.9,57.3,57.3,57.3,,,,lahore,31.5204,74.3587,pm25,145,6,26,6,4,0,56.6,1.2367491166077664,57.900000000000006,55.9,2026-07-19 17:41:27.344846+00:00
2026-06-26,73.0,73.0,73.0,80.1,80.1,80.1,55.9,55.9,55.9,,,,lahore,31.5204,74.3587,pm25,146,7,26,6,4,0,57.3,-2.4432809773123885,56.6,52.3,2026-07-19 17:41:27.344846+00:00
2026-06-26,101.0,101.0,101.0,89.4,89.4,89.4,52.3,52.3,52.3,,,,lahore,31.5204,74.3587,pm25,146,8,26,6,4,0,55.9,-6.440071556350629,55.16666666666668,53.8,2026-07-19 17:41:27.344846+00:00
2026-06-26,137.0,137.0,137.0,105.9,105.9,105.9,53.8,53.8,53.8,,,,lahore,31.5204,74.3587,pm25,146,9,26,6,4,0,52.3,2.868068833652008,54.0,55.4,2026-07-19 17:41:27.344846+00:00
2026-06-26,178.0,178.0,178.0,114.6,114.6,114.6,55.4,55.4,55.4,,,,lahore,31.5204,74.3587,pm25,147,10,26,6,4,0,53.8,2.9739776951672887,53.83333333333334,53.3,2026-07-19 17:41:27.344846+00:00
2026-06-26,210.0,210.0,210.0,105.9,105.9,105.9,53.3,53.3,53.3,,,,lahore,31.5204,74.3587,pm25,148,11,26,6,4,0,55.4,-3.7906137184115547,54.16666666666668,53.6,2026-07-19 17:41:27.344846+00:00
2026-06-26,225.0,225.0,225.0,102.0,102.0,102.0,53.6,53.6,53.6,,,,lahore,31.5204,74.3587,pm25,149,12,26,6,4,0,53.3,0.5628517823639856,54.1,53.6,2026-07-19 17:41:27.344846+00:00
2026-06-26,231.0,231.0,231.0,98.7,98.7,98.7,53.6,53.6,53.6,,,,lahore,31.5204,74.3587,pm25,150,13,26,6,4,0,53.6,0.0,53.50000000000001,52.6,2026-07-19 17:41:27.344846+00:00
2026-06-26,234.0,234.0,234.0,93.8,93.8,93.8,52.6,52.6,52.6,,,,lahore,31.5204,74.3587,pm25,151,14,26,6,4,0,53.6,-1.8656716417910446,53.26666666666668,52.9,2026-07-19 17:41:27.344846+00:00
2026-06-26,240.0,240.0,240.0,91.3,91.3,91.3,52.9,52.9,52.9,,,,lahore,31.5204,74.3587,pm25,159,15,26,6,4,0,52.6,0.5703422053231885,53.03333333333334,51.9,2026-07-19 17:41:27.344846+00:00
2026-06-26,242.0,242.0,242.0,86.8,86.8,86.8,51.9,51.9,51.9,,,,lahore,31.5204,74.3587,pm25,186,16,26,6,4,0,52.9,-1.890359168241966,52.466666666666676,60.5,2026-07-19 17:41:27.344846+00:00
2026-06-26,226.0,226.0,226.0,91.0,91.0,91.0,60.5,60.5,60.5,,,,lahore,31.5204,74.3587,pm25,203,17,26,6,4,0,51.9,16.570327552986516,55.1,60.8,2026-07-19 17:41:27.344846+00:00
2026-06-26,181.0,181.0,181.0,88.2,88.2,88.2,60.8,60.8,60.8,,,,lahore,31.5204,74.3587,pm25,209,18,26,6,4,0,60.5,0.49586776859503656,57.73333333333334,77.1,2026-07-19 17:41:27.344846+00:00
2026-06-26,120.0,120.0,120.0,99.2,99.2,99.2,77.1,77.1,77.1,,,,lahore,31.5204,74.3587,pm25,210,19,26,6,4,0,60.8,26.809210526315784,66.13333333333334,92.0,2026-07-19 17:41:27.344846+00:00
2026-06-26,72.0,72.0,72.0,114.3,114.3,114.3,92.0,92.0,92.0,,,,lahore,31.5204,74.3587,pm25,204,20,26,6,4,0,77.1,19.325551232166028,76.63333333333334,98.0,2026-07-19 17:41:27.344846+00:00
2026-06-26,51.0,51.0,51.0,118.5,118.5,118.5,98.0,98.0,98.0,,,,lahore,31.5204,74.3587,pm25,184,21,26,6,4,0,92.0,6.521739130434782,89.03333333333335,104.8,2026-07-19 17:41:27.344846+00:00
2026-06-26,45.0,45.0,45.0,125.3,125.3,125.3,104.8,104.8,104.8,,,,lahore,31.5204,74.3587,pm25,155,22,26,6,4,0,98.0,6.938775510204079,98.2666666666667,106.9,2026-07-19 17:41:27.344846+00:00
2026-06-26,42.0,42.0,42.0,128.1,128.1,128.1,106.9,106.9,106.9,,,,lahore,31.5204,74.3587,pm25,155,23,26,6,4,0,104.8,2.003816793893138,103.23333333333335,98.5,2026-07-19 17:41:27.344846+00:00
2026-06-27,43.0,43.0,43.0,120.6,120.6,120.6,98.5,98.5,98.5,,,,lahore,31.5204,74.3587,pm25,157,0,27,6,5,1,106.9,-7.857811038353607,103.40000000000002,94.5,2026-07-19 17:41:27.344846+00:00
2026-06-27,48.0,48.0,48.0,119.0,119.0,119.0,94.5,94.5,94.5,,,,lahore,31.5204,74.3587,pm25,158,1,27,6,5,1,98.5,-4.060913705583756,99.96666666666668,94.8,2026-07-19 17:41:27.344846+00:00
2026-06-27,49.0,49.0,49.0,122.0,122.0,122.0,94.8,94.8,94.8,,,,lahore,31.5204,74.3587,pm25,159,2,27,6,5,1,94.5,0.31746031746031445,95.93333333333334,97.3,2026-07-19 17:41:27.344846+00:00
2026-06-27,38.0,38.0,38.0,128.5,128.5,128.5,97.3,97.3,97.3,,,,lahore,31.5204,74.3587,pm25,160,3,27,6,5,1,94.8,2.6371308016877637,95.53333333333335,102.9,2026-07-19 17:41:27.344846+00:00
2026-06-27,24.0,24.0,24.0,139.2,139.2,139.2,102.9,102.9,102.9,,,,lahore,31.5204,74.3587,pm25,161,4,27,6,5,1,97.3,5.755395683453246,98.33333333333333,106.4,2026-07-19 17:41:27.344846+00:00
2026-06-27,25.0,25.0,25.0,130.9,130.9,130.9,106.4,106.4,106.4,,,,lahore,31.5204,74.3587,pm25,162,5,27,6,5,1,102.9,3.401360544217687,102.2,106.4,2026-07-19 17:41:27.344846+00:00
2026-06-27,51.0,51.0,51.0,130.4,130.4,130.4,106.4,106.4,106.4,,,,lahore,31.5204,74.3587,pm25,164,6,27,6,5,1,106.4,0.0,105.23333333333335,96.4,2026-07-19 17:41:27.344846+00:00
2026-06-27,89.0,89.0,89.0,126.7,126.7,126.7,96.4,96.4,96.4,,,,lahore,31.5204,74.3587,pm25,165,7,27,6,5,1,106.4,-9.398496240601503,103.06666666666668,77.5,2026-07-19 17:41:27.344846+00:00
2026-06-27,127.0,127.0,127.0,124.3,124.3,124.3,77.5,77.5,77.5,,,,lahore,31.5204,74.3587,pm25,166,8,27,6,5,1,96.4,-19.60580912863071,93.43333333333335,72.9,2026-07-19 17:41:27.344846+00:00
2026-06-27,165.0,165.0,165.0,124.3,124.3,124.3,72.9,72.9,72.9,,,,lahore,31.5204,74.3587,pm25,167,9,27,6,5,1,77.5,-5.935483870967735,82.26666666666668,71.5,2026-07-19 17:41:27.344846+00:00
2026-06-27,203.0,203.0,203.0,118.7,118.7,118.7,71.5,71.5,71.5,,,,lahore,31.5204,74.3587,pm25,168,10,27,6,5,1,72.9,-1.9204389574760024,73.96666666666668,68.2,2026-07-19 17:41:27.344846+00:00
2026-06-27,230.0,230.0,230.0,109.7,109.7,109.7,68.2,68.2,68.2,,,,lahore,31.5204,74.3587,pm25,168,11,27,6,5,1,71.5,-4.615384615384611,70.86666666666667,65.4,2026-07-19 17:41:27.344846+00:00
2026-06-27,240.0,240.0,240.0,103.8,103.8,103.8,65.4,65.4,65.4,,,,lahore,31.5204,74.3587,pm25,168,12,27,6,5,1,68.2,-4.105571847507327,68.36666666666667,62.4,2026-07-19 17:41:27.344846+00:00
2026-06-27,238.0,238.0,238.0,99.0,99.0,99.0,62.4,62.4,62.4,,,,lahore,31.5204,74.3587,pm25,169,13,27,6,5,1,65.4,-4.587155963302763,65.33333333333334,59.5,2026-07-19 17:41:27.344846+00:00
2026-06-27,234.0,234.0,234.0,94.1,94.1,94.1,59.5,59.5,59.5,,,,lahore,31.5204,74.3587,pm25,169,14,27,6,5,1,62.4,-4.647435897435895,62.433333333333344,57.0,2026-07-19 17:41:27.344846+00:00
2026-06-27,231.0,231.0,231.0,88.0,88.0,88.0,57.0,57.0,57.0,,,,lahore,31.5204,74.3587,pm25,181,15,27,6,5,1,59.5,-4.201680672268908,59.63333333333335,54.1,2026-07-19 17:41:27.344846+00:00
2026-06-27,226.0,226.0,226.0,81.3,81.3,81.3,54.1,54.1,54.1,,,,lahore,31.5204,74.3587,pm25,201,16,27,6,5,1,57.0,-5.087719298245612,56.866666666666674,57.0,2026-07-19 17:41:27.344846+00:00
2026-06-27,213.0,213.0,213.0,85.0,85.0,85.0,57.0,57.0,57.0,,,,lahore,31.5204,74.3587,pm25,208,17,27,6,5,1,54.1,5.360443622920514,56.03333333333334,57.9,2026-07-19 17:41:27.344846+00:00
2026-06-27,173.0,173.0,173.0,80.6,80.6,80.6,57.9,57.9,57.9,,,,lahore,31.5204,74.3587,pm25,211,18,27,6,5,1,57.0,1.5789473684210502,56.33333333333334,65.0,2026-07-19 17:41:27.344846+00:00
2026-06-27,118.0,118.0,118.0,85.0,85.0,85.0,65.0,65.0,65.0,,,,lahore,31.5204,74.3587,pm25,209,19,27,6,5,1,57.9,12.262521588946463,59.966666666666676,79.9,2026-07-19 17:41:27.344846+00:00
2026-06-27,72.0,72.0,72.0,99.9,99.9,99.9,79.9,79.9,79.9,,,,lahore,31.5204,74.3587,pm25,202,20,27,6,5,1,65.0,22.92307692307693,67.60000000000001,90.1,2026-07-19 17:41:27.344846+00:00
2026-06-27,45.0,45.0,45.0,110.8,110.8,110.8,90.1,90.1,90.1,,,,lahore,31.5204,74.3587,pm25,177,21,27,6,5,1,79.9,12.765957446808496,78.33333333333334,100.8,2026-07-19 17:41:27.344846+00:00
2026-06-27,27.0,27.0,27.0,121.1,121.1,121.1,100.8,100.8,100.8,,,,lahore,31.5204,74.3587,pm25,168,22,27,6,5,1,90.1,11.875693673695897,90.26666666666667,99.0,2026-07-19 17:41:27.344846+00:00
2026-06-27,17.0,17.0,17.0,116.4,116.4,116.4,99.0,99.0,99.0,,,,lahore,31.5204,74.3587,pm25,168,23,27,6,5,1,100.8,-1.785714285714283,96.63333333333334,95.2,2026-07-19 17:41:27.344846+00:00
2026-06-28,16.0,16.0,16.0,111.1,111.1,111.1,95.2,95.2,95.2,,,,lahore,31.5204,74.3587,pm25,168,0,28,6,6,1,99.0,-3.8383838383838356,98.33333333333333,92.0,2026-07-19 17:41:27.344846+00:00
2026-06-28,23.0,23.0,23.0,107.3,107.3,107.3,92.0,92.0,92.0,,,,lahore,31.5204,74.3587,pm25,168,1,28,6,6,1,95.2,-3.3613445378151288,95.40000000000002,88.7,2026-07-19 17:41:27.344846+00:00
2026-06-28,30.0,30.0,30.0,103.8,103.8,103.8,88.7,88.7,88.7,,,,lahore,31.5204,74.3587,pm25,168,2,28,6,6,1,92.0,-3.5869565217391273,91.96666666666668,85.2,2026-07-19 17:41:27.344846+00:00
2026-06-28,31.0,31.0,31.0,99.9,99.9,99.9,85.2,85.2,85.2,,,,lahore,31.5204,74.3587,pm25,168,3,28,6,6,1,88.7,-3.9458850056369785,88.63333333333334,82.9,2026-07-19 17:41:27.344846+00:00
2026-06-28,32.0,32.0,32.0,97.8,97.8,97.8,82.9,82.9,82.9,,,,lahore,31.5204,74.3587,pm25,167,4,28,6,6,1,85.2,-2.6995305164319214,85.60000000000002,77.5,2026-07-19 17:41:27.344846+00:00
2026-06-28,48.0,48.0,48.0,92.0,92.0,92.0,77.5,77.5,77.5,,,,lahore,31.5204,74.3587,pm25,167,5,28,6,6,1,82.9,-6.51387213510254,81.86666666666669,74.5,2026-07-19 17:41:27.344846+00:00
2026-06-28,71.0,71.0,71.0,88.5,88.5,88.5,74.5,74.5,74.5,,,,lahore,31.5204,74.3587,pm25,166,6,28,6,6,1,77.5,-3.870967741935484,78.30000000000001,72.6,2026-07-19 17:41:27.344846+00:00
2026-06-28,103.0,103.0,103.0,87.3,87.3,87.3,72.6,72.6,72.6,,,,lahore,31.5204,74.3587,pm25,165,7,28,6,6,1,74.5,-2.550335570469806,74.86666666666667,67.8,2026-07-19 17:41:27.344846+00:00
2026-06-28,136.0,136.0,136.0,87.3,87.3,87.3,67.8,67.8,67.8,,,,lahore,31.5204,74.3587,pm25,164,8,28,6,6,1,72.6,-6.61157024793388,71.63333333333334,64.7,2026-07-19 17:41:27.344846+00:00
2026-06-28,169.0,169.0,169.0,85.4,85.4,85.4,64.7,64.7,64.7,,,,lahore,31.5204,74.3587,pm25,164,9,28,6,6,1,67.8,-4.57227138643067,68.36666666666667,61.9,2026-07-19 17:41:27.344846+00:00
2026-06-28,202.0,202.0,202.0,83.6,83.6,83.6,61.9,61.9,61.9,,,,lahore,31.5204,74.3587,pm25,164,10,28,6,6,1,64.7,-4.327666151468321,64.80000000000001,58.2,2026-07-19 17:41:27.344846+00:00
2026-06-28,223.0,223.0,223.0,80.3,80.3,80.3,58.2,58.2,58.2,,,,lahore,31.5204,74.3587,pm25,163,11,28,6,6,1,61.9,-5.97738287560581,61.600000000000016,52.4,2026-07-19 17:41:27.344846+00:00
2026-06-28,225.0,225.0,225.0,75.2,75.2,75.2,52.4,52.4,52.4,,,,lahore,31.5204,74.3587,pm25,163,12,28,6,6,1,58.2,-9.96563573883162,57.50000000000001,47.3,2026-07-19 17:41:27.344846+00:00
2026-06-28,214.0,214.0,214.0,70.8,70.8,70.8,47.3,47.3,47.3,,,,lahore,31.5204,74.3587,pm25,163,13,28,6,6,1,52.4,-9.732824427480919,52.63333333333335,44.5,2026-07-19 17:41:27.344846+00:00
2026-06-28,202.0,202.0,202.0,67.8,67.8,67.8,44.5,44.5,44.5,,,,lahore,31.5204,74.3587,pm25,162,14,28,6,6,1,47.3,-5.919661733615216,48.066666666666684,40.7,2026-07-19 17:41:27.344846+00:00
2026-06-28,192.0,192.0,192.0,63.3,63.3,63.3,40.7,40.7,40.7,,,,lahore,31.5204,74.3587,pm25,173,15,28,6,6,1,44.5,-8.539325842696623,44.16666666666668,36.1,2026-07-19 17:41:27.344846+00:00
2026-06-28,181.0,181.0,181.0,58.3,58.3,58.3,36.1,36.1,36.1,,,,lahore,31.5204,74.3587,pm25,187,16,28,6,6,1,40.7,-11.302211302211305,40.433333333333344,32.1,2026-07-19 17:41:27.344846+00:00
2026-06-28,164.0,164.0,164.0,54.6,54.6,54.6,32.1,32.1,32.1,,,,lahore,31.5204,74.3587,pm25,194,17,28,6,6,1,36.1,-11.080332409972298,36.30000000000001,32.4,2026-07-19 17:41:27.344846+00:00
